wordpair_id,In-In,In-Out,Out-In,Out-Out,Acc,ClueFinal,row_id,PatchMethod
jump-leap,0,0,1,1,1,gymnastics,1004,TopNByAvgVectorGloveEmbeddings
lion-tiger,0,0,0,2,1,animals,1005,TopNByAvgVectorGloveEmbeddings
new-old,0,0,0,2,0,age,1006,TopNByAvgVectorGloveEmbeddings
oak-tree,1,1,0,0,1,forest,1007,TopNByAvgVectorGloveEmbeddings
olive-real,1,1,0,0,0,oil,1008,TopNByAvgVectorGloveEmbeddings
regret-rude,0,0,0,2,0,impolite,1009,TopNByAvgVectorGloveEmbeddings
sit-stand,0,1,1,0,0,chair,1010,TopNByAvgVectorGloveEmbeddings
stern-wind,0,0,0,2,0,tornado,1011,TopNByAvgVectorGloveEmbeddings
trauma-weird,1,1,0,0,0,PTSD,1012,TopNByAvgVectorGloveEmbeddings
ankle-travel,0,0,0,2,0,basketball,1013,TopNByAvgVectorGloveEmbeddings
ash-snake,0,0,0,2,0,hiss,1014,TopNByAvgVectorGloveEmbeddings
bet-dream,0,1,0,1,0,chance,1015,TopNByAvgVectorGloveEmbeddings
birth-hand,0,0,0,2,0,body,1016,TopNByAvgVectorGloveEmbeddings
boot-crust,0,0,0,2,0,crunch,1017,TopNByAvgVectorGloveEmbeddings
bowl-sun,0,0,0,2,1,round,1018,TopNByAvgVectorGloveEmbeddings
cave-knight,0,1,1,0,0,medieval,1019,TopNByAvgVectorGloveEmbeddings
glow-quick,0,1,0,1,0,light,1020,TopNByAvgVectorGloveEmbeddings
gold-silver,0,0,0,2,1,metals,1021,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,2,1,dentist,1022,TopNByAvgVectorGloveEmbeddings
holy-kind,0,0,0,2,0,qualities,1023,TopNByAvgVectorGloveEmbeddings
jump-leap,0,0,0,2,1,hop,1024,TopNByAvgVectorGloveEmbeddings
lion-tiger,0,0,0,2,0,roar,1025,TopNByAvgVectorGloveEmbeddings
oak-tree,0,0,0,2,1,roots,1026,TopNByAvgVectorGloveEmbeddings
regret-rude,0,0,0,2,1,horrible,1027,TopNByAvgVectorGloveEmbeddings
sit-stand,0,0,1,1,0,chair,1028,TopNByAvgVectorGloveEmbeddings
stern-wind,0,1,0,1,0,boat,1029,TopNByAvgVectorGloveEmbeddings
ankle-travel,0,1,1,0,0,walk,1030,TopNByAvgVectorGloveEmbeddings
army-drum,0,0,0,2,0,march,1031,TopNByAvgVectorGloveEmbeddings
ash-snake,0,1,1,0,0,poisonous,1032,TopNByAvgVectorGloveEmbeddings
bet-dream,1,0,1,0,0,aspiration,1033,TopNByAvgVectorGloveEmbeddings
birth-hand,0,0,1,1,0,labor,1034,TopNByAvgVectorGloveEmbeddings
bone-garage,1,1,0,0,0,storage,1035,TopNByAvgVectorGloveEmbeddings
boot-crust,0,1,0,1,0,sole,1036,TopNByAvgVectorGloveEmbeddings
bowl-sun,0,0,0,2,1,circular,1037,TopNByAvgVectorGloveEmbeddings
cage-glass,0,0,0,3,0,enclosed,1038,TopNByAvgVectorGloveEmbeddings
candle-wick,0,1,1,0,1,flame,1039,TopNByAvgVectorGloveEmbeddings
cave-knight,0,0,0,2,1,dark,1040,TopNByAvgVectorGloveEmbeddings
chair-table,0,1,0,1,1,sit,1041,TopNByAvgVectorGloveEmbeddings
chapel-feet,0,1,1,0,0,church,1042,TopNByAvgVectorGloveEmbeddings
east-short,1,1,0,0,0,travel,1043,TopNByAvgVectorGloveEmbeddings
elm-rock,0,1,0,3,0,tree,1044,TopNByAvgVectorGloveEmbeddings
giant-subtle,0,0,1,1,0,lies,1045,TopNByAvgVectorGloveEmbeddings
glow-quick,1,1,0,0,0,light,1046,TopNByAvgVectorGloveEmbeddings
gold-silver,1,1,0,0,1,medal,1047,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,2,1,mouth,1048,TopNByAvgVectorGloveEmbeddings
happy-sad,0,0,0,2,1,emotion,1049,TopNByAvgVectorGloveEmbeddings
holy-kind,0,0,0,2,1,god,1050,TopNByAvgVectorGloveEmbeddings
jump-leap,0,0,0,2,1,hop,1051,TopNByAvgVectorGloveEmbeddings
lion-tiger,2,1,0,0,1,jaguar,1052,TopNByAvgVectorGloveEmbeddings
new-old,0,0,0,2,1,young,1053,TopNByAvgVectorGloveEmbeddings
oak-tree,0,1,0,1,1,wood,1054,TopNByAvgVectorGloveEmbeddings
olive-real,0,0,0,2,0,genuine,1055,TopNByAvgVectorGloveEmbeddings
regret-rude,0,0,0,2,0,insulting,1056,TopNByAvgVectorGloveEmbeddings
sit-stand,0,1,1,0,1,still,1057,TopNByAvgVectorGloveEmbeddings
stern-wind,1,1,0,0,0,sail,1058,TopNByAvgVectorGloveEmbeddings
trauma-weird,0,0,0,2,0,therapy,1059,TopNByAvgVectorGloveEmbeddings
glow-quick,0,0,0,3,0,highlight,1060,TopNByAvgVectorGloveEmbeddings
ankle-travel,0,1,0,3,0,walking,1061,TopNByAvgVectorGloveEmbeddings
army-drum,0,1,1,1,1,marching,1062,TopNByAvgVectorGloveEmbeddings
ash-snake,0,1,0,3,0,hiss,1063,TopNByAvgVectorGloveEmbeddings
bet-dream,1,1,0,1,0,entrepreneur,1064,TopNByAvgVectorGloveEmbeddings
birth-hand,0,1,1,0,0,human,1065,TopNByAvgVectorGloveEmbeddings
bone-garage,0,0,1,4,0,dog,1066,TopNByAvgVectorGloveEmbeddings
boot-crust,0,0,1,2,0,dirty,1067,TopNByAvgVectorGloveEmbeddings
bowl-sun,0,0,0,3,0,spherical,1068,TopNByAvgVectorGloveEmbeddings
cage-glass,0,0,0,2,0,aquarium,1069,TopNByAvgVectorGloveEmbeddings
candle-wick,0,2,1,1,1,wax,1070,TopNByAvgVectorGloveEmbeddings
cave-knight,0,1,0,1,0,dragon,1071,TopNByAvgVectorGloveEmbeddings
chair-table,0,0,1,2,1,dine,1072,TopNByAvgVectorGloveEmbeddings
chapel-feet,0,1,1,2,0,worship,1073,TopNByAvgVectorGloveEmbeddings
east-short,0,0,0,2,0,length,1074,TopNByAvgVectorGloveEmbeddings
elm-rock,0,0,0,3,0,nature,1075,TopNByAvgVectorGloveEmbeddings
giant-subtle,0,1,0,1,0,gentle,1076,TopNByAvgVectorGloveEmbeddings
glow-quick,0,1,2,0,0,glowbug,1077,TopNByAvgVectorGloveEmbeddings
gold-silver,0,0,0,4,1,metals,1078,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,4,1,mouth,1079,TopNByAvgVectorGloveEmbeddings
happy-sad,0,0,0,2,1,emotions,1080,TopNByAvgVectorGloveEmbeddings
holy-kind,0,0,0,2,1,Jesus,1081,TopNByAvgVectorGloveEmbeddings
jump-leap,0,0,0,2,1,hop,1082,TopNByAvgVectorGloveEmbeddings
lion-tiger,0,0,0,2,1,cats,1083,TopNByAvgVectorGloveEmbeddings
new-old,0,0,0,2,1,time,1084,TopNByAvgVectorGloveEmbeddings
oak-tree,0,1,1,0,1,wood,1085,TopNByAvgVectorGloveEmbeddings
olive-real,0,1,0,2,0,oil,1086,TopNByAvgVectorGloveEmbeddings
regret-rude,0,0,0,2,1,mean,1087,TopNByAvgVectorGloveEmbeddings
sit-stand,1,1,1,0,1,position,1088,TopNByAvgVectorGloveEmbeddings
stern-wind,0,1,1,0,0,tornado,1089,TopNByAvgVectorGloveEmbeddings
trauma-weird,0,0,0,4,0,therapy,1090,TopNByAvgVectorGloveEmbeddings
ankle-travel,0,0,1,1,0,hike,1091,TopNByAvgVectorGloveEmbeddings
army-drum,0,0,0,2,1,marching,1092,TopNByAvgVectorGloveEmbeddings
ash-snake,0,0,0,2,1,desert,1093,TopNByAvgVectorGloveEmbeddings
bet-dream,0,0,0,2,0,challenge,1094,TopNByAvgVectorGloveEmbeddings
birth-hand,0,0,0,2,0,Atwood,1095,TopNByAvgVectorGloveEmbeddings
bone-garage,1,0,1,0,0,skeleton,1096,TopNByAvgVectorGloveEmbeddings
boot-crust,0,0,0,2,0,Italy,1097,TopNByAvgVectorGloveEmbeddings
bowl-sun,0,0,0,2,1,round,1098,TopNByAvgVectorGloveEmbeddings
cage-glass,0,0,1,1,1,container,1099,TopNByAvgVectorGloveEmbeddings
candle-wick,0,0,1,1,1,wax,1100,TopNByAvgVectorGloveEmbeddings
cave-knight,1,1,0,0,0,dark,1101,TopNByAvgVectorGloveEmbeddings
chair-table,0,0,1,1,1,furniture,1102,TopNByAvgVectorGloveEmbeddings
chapel-feet,0,0,0,2,0,worship,1103,TopNByAvgVectorGloveEmbeddings
east-short,0,0,0,2,0,coast,1104,TopNByAvgVectorGloveEmbeddings
elm-rock,0,0,0,2,0,forest,1105,TopNByAvgVectorGloveEmbeddings
giant-subtle,0,1,0,1,0,gentle,1106,TopNByAvgVectorGloveEmbeddings
glow-quick,0,1,0,1,0,spark,1107,TopNByAvgVectorGloveEmbeddings
gold-silver,1,1,0,1,1,metal,1108,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,2,1,mouth,1109,TopNByAvgVectorGloveEmbeddings
happy-sad,0,0,0,2,1,moods,1110,TopNByAvgVectorGloveEmbeddings
holy-kind,0,0,0,2,0,religious,1111,TopNByAvgVectorGloveEmbeddings
jump-leap,0,0,0,2,1,hop,1112,TopNByAvgVectorGloveEmbeddings
lion-tiger,0,0,0,2,1,cats,1113,TopNByAvgVectorGloveEmbeddings
new-old,0,0,0,2,0,age,1114,TopNByAvgVectorGloveEmbeddings
oak-tree,1,1,0,0,1,wood,1115,TopNByAvgVectorGloveEmbeddings
olive-real,0,1,0,1,0,oil,1116,TopNByAvgVectorGloveEmbeddings
regret-rude,0,0,0,2,1,behavior,1117,TopNByAvgVectorGloveEmbeddings
sit-stand,0,0,0,2,0,legs,1118,TopNByAvgVectorGloveEmbeddings
stern-wind,2,0,0,0,0,sail,1119,TopNByAvgVectorGloveEmbeddings
trauma-weird,0,1,0,1,0,uncomfortable,1120,TopNByAvgVectorGloveEmbeddings
ankle-travel,1,0,1,0,0,movement,1121,TopNByAvgVectorGloveEmbeddings
army-drum,0,0,0,2,0,formation,1122,TopNByAvgVectorGloveEmbeddings
ash-snake,0,0,0,2,0,slither,1123,TopNByAvgVectorGloveEmbeddings
bet-dream,1,0,1,0,0,gamble,1124,TopNByAvgVectorGloveEmbeddings
birth-hand,0,1,1,0,0,baby,1125,TopNByAvgVectorGloveEmbeddings
bone-garage,0,1,0,1,0,broken,1126,TopNByAvgVectorGloveEmbeddings
boot-crust,0,0,0,2,0,dirt,1127,TopNByAvgVectorGloveEmbeddings
bowl-sun,0,0,0,2,0,round,1128,TopNByAvgVectorGloveEmbeddings
cage-glass,0,0,0,2,0,mime,1129,TopNByAvgVectorGloveEmbeddings
candle-wick,0,1,0,1,1,flame,1130,TopNByAvgVectorGloveEmbeddings
cave-knight,0,1,0,1,0,medieval,1131,TopNByAvgVectorGloveEmbeddings
chair-table,0,0,0,2,1,furniture,1132,TopNByAvgVectorGloveEmbeddings
chapel-feet,0,0,0,2,0,arch,1133,TopNByAvgVectorGloveEmbeddings
east-short,0,0,0,2,1,distance,1134,TopNByAvgVectorGloveEmbeddings
elm-rock,0,1,1,0,0,nature,1135,TopNByAvgVectorGloveEmbeddings
giant-subtle,0,1,1,0,0,huge,1136,TopNByAvgVectorGloveEmbeddings
glow-quick,2,0,0,0,0,bright,1137,TopNByAvgVectorGloveEmbeddings
gold-silver,0,0,0,2,0,shine,1138,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,2,1,mouth,1139,TopNByAvgVectorGloveEmbeddings
happy-sad,0,1,1,0,1,emotion,1140,TopNByAvgVectorGloveEmbeddings
holy-kind,0,0,0,2,1,saint,1141,TopNByAvgVectorGloveEmbeddings
jump-leap,0,0,0,2,1,up,1142,TopNByAvgVectorGloveEmbeddings
lion-tiger,1,1,0,0,1,cat,1143,TopNByAvgVectorGloveEmbeddings
new-old,0,0,0,2,0,age,1144,TopNByAvgVectorGloveEmbeddings
oak-tree,0,0,0,2,1,green,1145,TopNByAvgVectorGloveEmbeddings
olive-real,1,1,0,0,0,green,1146,TopNByAvgVectorGloveEmbeddings
regret-rude,0,0,1,1,1,bad,1147,TopNByAvgVectorGloveEmbeddings
sit-stand,0,1,1,0,1,still,1148,TopNByAvgVectorGloveEmbeddings
stern-wind,0,1,0,1,1,blow,1149,TopNByAvgVectorGloveEmbeddings
trauma-weird,0,0,0,2,0,atypical,1150,TopNByAvgVectorGloveEmbeddings
ankle-travel,0,1,1,0,0,bottom-leg,1151,TopNByAvgVectorGloveEmbeddings
army-drum,0,0,1,1,1,snare,1152,TopNByAvgVectorGloveEmbeddings
ash-snake,0,0,0,2,0,gray,1153,TopNByAvgVectorGloveEmbeddings
bet-dream,0,0,0,2,0,money,1154,TopNByAvgVectorGloveEmbeddings
birth-hand,0,0,0,2,0,baby,1155,TopNByAvgVectorGloveEmbeddings
bone-garage,0,0,0,2,0,broken,1156,TopNByAvgVectorGloveEmbeddings
boot-crust,0,0,0,2,0,shoe,1157,TopNByAvgVectorGloveEmbeddings
bowl-sun,1,0,1,0,0,soup,1158,TopNByAvgVectorGloveEmbeddings
cage-glass,0,1,1,0,0,jail,1159,TopNByAvgVectorGloveEmbeddings
candle-wick,0,0,0,2,0,lantern,1160,TopNByAvgVectorGloveEmbeddings
cave-knight,1,1,0,1,0,underground,1161,TopNByAvgVectorGloveEmbeddings
chair-table,0,0,0,2,1,furniture-like,1162,TopNByAvgVectorGloveEmbeddings
chapel-feet,0,0,0,2,0,not-hands,1163,TopNByAvgVectorGloveEmbeddings
east-short,2,0,0,0,0,direction,1164,TopNByAvgVectorGloveEmbeddings
elm-rock,0,1,0,1,0,pebble,1165,TopNByAvgVectorGloveEmbeddings
giant-subtle,0,1,1,0,0,massive,1166,TopNByAvgVectorGloveEmbeddings
glow-quick,0,1,2,0,0,lit,1167,TopNByAvgVectorGloveEmbeddings
gold-silver,0,1,1,0,1,metal,1168,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,2,0,chew,1169,TopNByAvgVectorGloveEmbeddings
happy-sad,0,0,0,2,1,emotions,1170,TopNByAvgVectorGloveEmbeddings
holy-kind,0,0,0,2,1,nice,1171,TopNByAvgVectorGloveEmbeddings
jump-leap,0,0,0,2,0,bound,1172,TopNByAvgVectorGloveEmbeddings
lion-tiger,0,0,0,2,0,animals,1173,TopNByAvgVectorGloveEmbeddings
new-old,0,0,0,2,0,age,1174,TopNByAvgVectorGloveEmbeddings
oak-tree,1,1,0,0,0,grove,1175,TopNByAvgVectorGloveEmbeddings
olive-real,0,1,0,1,0,existent,1176,TopNByAvgVectorGloveEmbeddings
regret-rude,0,0,1,1,0,remember,1177,TopNByAvgVectorGloveEmbeddings
sit-stand,0,0,0,2,0,not-similar,1178,TopNByAvgVectorGloveEmbeddings
stern-wind,1,1,0,0,0,sailing,1179,TopNByAvgVectorGloveEmbeddings
trauma-weird,0,0,0,2,0,stress,1180,TopNByAvgVectorGloveEmbeddings
ankle-travel,0,0,0,2,1,foot,1181,TopNByAvgVectorGloveEmbeddings
army-drum,0,0,0,3,1,suspense,1182,TopNByAvgVectorGloveEmbeddings
ash-snake,0,1,1,2,0,skin,1183,TopNByAvgVectorGloveEmbeddings
bet-dream,0,0,0,2,0,gamble,1184,TopNByAvgVectorGloveEmbeddings
birth-hand,0,0,1,1,0,deliver,1185,TopNByAvgVectorGloveEmbeddings
bone-garage,0,0,1,2,0,graveyard,1186,TopNByAvgVectorGloveEmbeddings
boot-crust,0,1,1,1,0,footprint,1187,TopNByAvgVectorGloveEmbeddings
bowl-sun,0,1,1,3,0,microwave,1188,TopNByAvgVectorGloveEmbeddings
cage-glass,0,1,1,0,1,fish tank,1189,TopNByAvgVectorGloveEmbeddings
candle-wick,0,2,1,0,0,melt,1190,TopNByAvgVectorGloveEmbeddings
cave-knight,0,1,1,0,0,man,1191,TopNByAvgVectorGloveEmbeddings
chair-table,0,0,0,2,1,desk,1192,TopNByAvgVectorGloveEmbeddings
chapel-feet,0,2,2,3,0,holy,1193,TopNByAvgVectorGloveEmbeddings
east-short,0,0,0,2,0,sunrise,1194,TopNByAvgVectorGloveEmbeddings
elm-rock,0,0,0,2,0,forest,1195,TopNByAvgVectorGloveEmbeddings
giant-subtle,0,1,1,0,0,obvious,1196,TopNByAvgVectorGloveEmbeddings
glow-quick,0,0,1,1,0,lightning,1197,TopNByAvgVectorGloveEmbeddings
gold-silver,0,0,0,2,1,rich,1198,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,2,0,dentures,1199,TopNByAvgVectorGloveEmbeddings
happy-sad,0,0,0,2,1,emotion,1200,TopNByAvgVectorGloveEmbeddings
holy-kind,0,0,0,2,0,Jesus,1201,TopNByAvgVectorGloveEmbeddings
jump-leap,0,0,0,2,1,hop,1202,TopNByAvgVectorGloveEmbeddings
lion-tiger,0,1,1,1,1,roar,1203,TopNByAvgVectorGloveEmbeddings
new-old,0,0,0,2,0,age,1204,TopNByAvgVectorGloveEmbeddings
oak-tree,2,0,0,0,1,wood,1205,TopNByAvgVectorGloveEmbeddings
olive-real,0,1,0,1,0,oil,1206,TopNByAvgVectorGloveEmbeddings
regret-rude,0,0,0,2,1,disrespect,1207,TopNByAvgVectorGloveEmbeddings
sit-stand,0,0,0,2,1,stool,1208,TopNByAvgVectorGloveEmbeddings
stern-wind,0,0,0,2,0,gust,1209,TopNByAvgVectorGloveEmbeddings
trauma-weird,0,0,0,2,0,hallucination,1210,TopNByAvgVectorGloveEmbeddings
ankle-travel,0,0,0,2,0,basketball,1211,TopNByAvgVectorGloveEmbeddings
ash-snake,0,0,0,2,0,nasty,1212,TopNByAvgVectorGloveEmbeddings
bet-dream,1,0,1,0,0,possibilities,1213,TopNByAvgVectorGloveEmbeddings
birth-hand,0,1,1,0,0,newborn,1214,TopNByAvgVectorGloveEmbeddings
bowl-sun,0,0,0,2,0,spherical,1215,TopNByAvgVectorGloveEmbeddings
cave-knight,1,0,1,0,1,dungeon,1216,TopNByAvgVectorGloveEmbeddings
glow-quick,0,0,0,2,0,lightbulb,1217,TopNByAvgVectorGloveEmbeddings
gold-silver,0,0,0,2,0,ores,1218,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,2,1,mouth,1219,TopNByAvgVectorGloveEmbeddings
holy-kind,0,0,0,3,1,pastor,1220,TopNByAvgVectorGloveEmbeddings
jump-leap,0,0,0,2,1,pounce,1221,TopNByAvgVectorGloveEmbeddings
lion-tiger,0,1,0,1,1,cats,1222,TopNByAvgVectorGloveEmbeddings
oak-tree,1,1,0,0,1,wood,1223,TopNByAvgVectorGloveEmbeddings
regret-rude,0,0,0,3,1,hatred,1224,TopNByAvgVectorGloveEmbeddings
sit-stand,0,1,1,0,0,anthem,1225,TopNByAvgVectorGloveEmbeddings
stern-wind,0,0,0,2,1,sailboat,1226,TopNByAvgVectorGloveEmbeddings
ankle-travel,0,1,1,0,0,basketball,1227,TopNByAvgVectorGloveEmbeddings
army-drum,0,0,1,1,0,instrument,1228,TopNByAvgVectorGloveEmbeddings
ash-snake,0,0,0,2,0,embers,1229,TopNByAvgVectorGloveEmbeddings
bet-dream,0,0,0,2,0,gamble,1230,TopNByAvgVectorGloveEmbeddings
birth-hand,0,0,0,2,0,newborn,1231,TopNByAvgVectorGloveEmbeddings
bone-garage,0,1,1,0,0,skeleton,1232,TopNByAvgVectorGloveEmbeddings
boot-crust,0,1,1,0,0,pie,1233,TopNByAvgVectorGloveEmbeddings
bowl-sun,0,0,0,2,0,soup,1234,TopNByAvgVectorGloveEmbeddings
cage-glass,0,1,0,1,0,window,1235,TopNByAvgVectorGloveEmbeddings
candle-wick,0,1,0,1,0,cake,1236,TopNByAvgVectorGloveEmbeddings
cave-knight,0,1,0,1,1,medieval,1237,TopNByAvgVectorGloveEmbeddings
chair-table,0,0,0,2,1,dining,1238,TopNByAvgVectorGloveEmbeddings
chapel-feet,0,1,0,1,0,church,1239,TopNByAvgVectorGloveEmbeddings
east-short,0,0,0,2,0,direction,1240,TopNByAvgVectorGloveEmbeddings
elm-rock,1,1,0,0,0,tree,1241,TopNByAvgVectorGloveEmbeddings
giant-subtle,0,0,0,2,0,lowkey,1242,TopNByAvgVectorGloveEmbeddings
glow-quick,1,1,0,0,0,fast,1243,TopNByAvgVectorGloveEmbeddings
gold-silver,0,1,1,0,1,medal,1244,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,2,1,mouth,1245,TopNByAvgVectorGloveEmbeddings
happy-sad,0,0,0,2,1,feelings,1246,TopNByAvgVectorGloveEmbeddings
holy-kind,0,0,0,2,0,saint,1247,TopNByAvgVectorGloveEmbeddings
jump-leap,0,0,0,2,1,airtime,1248,TopNByAvgVectorGloveEmbeddings
lion-tiger,0,0,0,2,1,cats,1249,TopNByAvgVectorGloveEmbeddings
new-old,0,0,0,2,1,time,1250,TopNByAvgVectorGloveEmbeddings
oak-tree,0,0,0,2,1,leaves,1251,TopNByAvgVectorGloveEmbeddings
olive-real,0,0,0,2,0,legit,1252,TopNByAvgVectorGloveEmbeddings
regret-rude,0,0,1,1,1,negative,1253,TopNByAvgVectorGloveEmbeddings
sit-stand,0,1,0,1,0,chair,1254,TopNByAvgVectorGloveEmbeddings
stern-wind,1,0,1,0,1,sailboat,1255,TopNByAvgVectorGloveEmbeddings
trauma-weird,0,1,0,1,1,strange,1256,TopNByAvgVectorGloveEmbeddings
ankle-travel,0,0,1,1,0,basketball,1257,TopNByAvgVectorGloveEmbeddings
army-drum,0,1,0,1,1,soldierboy,1258,TopNByAvgVectorGloveEmbeddings
ash-snake,0,1,0,1,0,Slytherin,1259,TopNByAvgVectorGloveEmbeddings
bet-dream,0,0,0,2,0,intuition,1260,TopNByAvgVectorGloveEmbeddings
birth-hand,0,0,1,1,0,pregnancy,1261,TopNByAvgVectorGloveEmbeddings
boot-crust,0,0,0,2,1,dirty,1262,TopNByAvgVectorGloveEmbeddings
bowl-sun,0,0,0,2,0,cereal,1263,TopNByAvgVectorGloveEmbeddings
cage-glass,0,0,0,2,0,jail,1264,TopNByAvgVectorGloveEmbeddings
candle-wick,0,0,0,2,1,wax,1265,TopNByAvgVectorGloveEmbeddings
cave-knight,1,0,1,0,1,dungeon,1266,TopNByAvgVectorGloveEmbeddings
chair-table,0,0,0,2,1,furniture,1267,TopNByAvgVectorGloveEmbeddings
chapel-feet,0,0,0,2,0,baptize,1268,TopNByAvgVectorGloveEmbeddings
east-short,0,0,0,2,0,longitude,1269,TopNByAvgVectorGloveEmbeddings
elm-rock,0,0,0,2,1,emerald,1270,TopNByAvgVectorGloveEmbeddings
giant-subtle,0,0,0,2,1,oxymoron,1271,TopNByAvgVectorGloveEmbeddings
glow-quick,0,1,0,1,0,rave,1272,TopNByAvgVectorGloveEmbeddings
gold-silver,0,0,0,2,1,jewelry,1273,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,2,1,dentist,1274,TopNByAvgVectorGloveEmbeddings
happy-sad,0,0,0,2,1,emotions,1275,TopNByAvgVectorGloveEmbeddings
holy-kind,0,0,0,2,1,Jesus,1276,TopNByAvgVectorGloveEmbeddings
jump-leap,0,0,0,2,1,jump rope,1277,TopNByAvgVectorGloveEmbeddings
lion-tiger,0,0,0,2,0,Lion King,1278,TopNByAvgVectorGloveEmbeddings
new-old,0,0,0,2,1,opposites,1279,TopNByAvgVectorGloveEmbeddings
oak-tree,0,1,0,1,1,leaves,1280,TopNByAvgVectorGloveEmbeddings
olive-real,0,0,0,2,0,alcohol,1281,TopNByAvgVectorGloveEmbeddings
regret-rude,0,0,0,2,0,bully,1282,TopNByAvgVectorGloveEmbeddings
sit-stand,1,0,1,0,0,chair,1283,TopNByAvgVectorGloveEmbeddings
stern-wind,0,1,0,1,0,shelter,1284,TopNByAvgVectorGloveEmbeddings
trauma-weird,0,0,0,2,1,PTSD,1285,TopNByAvgVectorGloveEmbeddings
ankle-travel,0,1,0,1,1,foot,1286,TopNByAvgVectorGloveEmbeddings
army-drum,0,0,0,2,1,marching,1287,TopNByAvgVectorGloveEmbeddings
ash-snake,0,0,0,2,0,campfire,1288,TopNByAvgVectorGloveEmbeddings
bet-dream,0,0,0,2,0,goal,1289,TopNByAvgVectorGloveEmbeddings
birth-hand,1,1,0,0,0,baby,1290,TopNByAvgVectorGloveEmbeddings
bone-garage,0,0,0,2,0,parked,1291,TopNByAvgVectorGloveEmbeddings
boot-crust,0,1,0,1,0,shoe,1292,TopNByAvgVectorGloveEmbeddings
bowl-sun,0,0,0,2,0,circular,1293,TopNByAvgVectorGloveEmbeddings
cage-glass,0,0,0,2,1,zoo,1294,TopNByAvgVectorGloveEmbeddings
candle-wick,0,0,1,1,1,wax,1295,TopNByAvgVectorGloveEmbeddings
cave-knight,0,0,0,2,0,dark,1296,TopNByAvgVectorGloveEmbeddings
chair-table,0,0,0,2,1,furniture,1297,TopNByAvgVectorGloveEmbeddings
chapel-feet,0,0,0,2,0,pray,1298,TopNByAvgVectorGloveEmbeddings
east-short,0,0,0,2,0,direction,1299,TopNByAvgVectorGloveEmbeddings
elm-rock,0,0,1,2,0,hard,1300,TopNByAvgVectorGloveEmbeddings
giant-subtle,0,1,0,1,0,huge,1301,TopNByAvgVectorGloveEmbeddings
glow-quick,1,1,0,1,0,speed,1302,TopNByAvgVectorGloveEmbeddings
gold-silver,0,0,0,2,1,elements,1303,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,2,1,mouth,1304,TopNByAvgVectorGloveEmbeddings
happy-sad,0,0,0,2,1,emotions,1305,TopNByAvgVectorGloveEmbeddings
holy-kind,0,1,0,1,0,religious,1306,TopNByAvgVectorGloveEmbeddings
jump-leap,0,0,0,2,0,air,1307,TopNByAvgVectorGloveEmbeddings
lion-tiger,1,1,0,0,1,cat,1308,TopNByAvgVectorGloveEmbeddings
new-old,0,0,0,2,0,conditions,1309,TopNByAvgVectorGloveEmbeddings
oak-tree,0,0,0,2,1,plant,1310,TopNByAvgVectorGloveEmbeddings
olive-real,0,0,0,2,0,food,1311,TopNByAvgVectorGloveEmbeddings
regret-rude,1,1,1,0,1,upset,1312,TopNByAvgVectorGloveEmbeddings
sit-stand,0,0,0,2,1,positions,1313,TopNByAvgVectorGloveEmbeddings
stern-wind,0,1,1,0,1,strong,1314,TopNByAvgVectorGloveEmbeddings
trauma-weird,0,0,0,2,0,sad,1315,TopNByAvgVectorGloveEmbeddings
ankle-travel,0,0,0,3,1,boots,1316,TopNByAvgVectorGloveEmbeddings
army-drum,0,0,0,4,1,marching,1317,TopNByAvgVectorGloveEmbeddings
ash-snake,0,0,0,4,0,lava,1318,TopNByAvgVectorGloveEmbeddings
bet-dream,0,0,0,4,1,uncertain,1319,TopNByAvgVectorGloveEmbeddings
birth-hand,0,1,0,2,0,baby,1320,TopNByAvgVectorGloveEmbeddings
boot-crust,0,0,0,2,0,container,1321,TopNByAvgVectorGloveEmbeddings
bowl-sun,0,0,0,2,0,round,1322,TopNByAvgVectorGloveEmbeddings
cage-glass,0,0,0,2,0,aquarium,1323,TopNByAvgVectorGloveEmbeddings
candle-wick,0,1,0,2,0,flame,1324,TopNByAvgVectorGloveEmbeddings
cave-knight,0,0,0,3,0,iron,1325,TopNByAvgVectorGloveEmbeddings
east-short,0,0,0,3,0,direction,1326,TopNByAvgVectorGloveEmbeddings
elm-rock,0,1,1,3,0,hike,1327,TopNByAvgVectorGloveEmbeddings
giant-subtle,0,0,1,3,0,opposite,1328,TopNByAvgVectorGloveEmbeddings
glow-quick,0,0,1,1,1,spark,1329,TopNByAvgVectorGloveEmbeddings
gold-silver,0,0,0,3,1,jewelry,1330,TopNByAvgVectorGloveEmbeddings
gums-teeth,0,0,0,4,1,mouth,1331,TopNByAvgVectorGloveEmbeddings
