wordpair_id,gameID,target1,target2,variable,value,Prediction_SWOW
gold-silver,455664-456812,gold,silver,clueOption2,rich,1
gold-silver,455664-456812,gold,silver,clueOption3,bracelet,1
gold-silver,457037-457239,gold,silver,clueOption1,jewelry,1
gold-silver,457037-457239,gold,silver,clueOption2,necklace,1
gold-silver,457037-457239,gold,silver,clueOption3,ring,2
gold-silver,457425-475416,gold,silver,clueOption1,bronze,2
gold-silver,457425-475416,gold,silver,clueOption2,jewelry,1
gold-silver,457425-475416,gold,silver,clueOption3,rust,2
gold-silver,457520-487881,gold,silver,clueOption1,valuable,1
gold-silver,457520-487881,gold,silver,clueOption2,precious,1
gold-silver,457520-487881,gold,silver,clueOption3,wealth,1
gold-silver,457564-463955,gold,silver,clueOption1,metals,2
gold-silver,457564-463955,gold,silver,clueOption2,currency,1
gold-silver,457564-463955,gold,silver,clueOption3,shiny,2
gold-silver,458120-464965,gold,silver,clueOption1,metal,2
gold-silver,458120-464965,gold,silver,clueOption2,shiny,2
gold-silver,458120-464965,gold,silver,clueOption3,jewelry,1
gold-silver,458387-458129,gold,silver,clueOption1,valuable,1
gold-silver,458387-458129,gold,silver,clueOption2,capital,1
gold-silver,458387-458129,gold,silver,clueOption3,money,1
gold-silver,463818-486590,gold,silver,clueOption1,metal,2
gold-silver,463818-486590,gold,silver,clueOption2,elements,1
gold-silver,463818-486590,gold,silver,clueOption3,expensive,1
gold-silver,463852-487338,gold,silver,clueOption1,bronze,2
gold-silver,463852-487338,gold,silver,clueOption2,ring,2
gold-silver,463852-487338,gold,silver,clueOption3,earring,1
gold-silver,463890-465862,gold,silver,clueOption1,metal,2
gold-silver,463890-465862,gold,silver,clueOption2,valuable,1
gold-silver,463890-465862,gold,silver,clueOption3,money,1
gold-silver,463946-472824,gold,silver,clueOption1,dig,1
gold-silver,463946-472824,gold,silver,clueOption2,mine,1
gold-silver,463946-472824,gold,silver,clueOption3,expensive,1
gold-silver,463946-472824,gold,silver,clueOption4,jewelry,1
gold-silver,463960-455649,gold,silver,clueOption1,metal,2
gold-silver,463960-455649,gold,silver,clueOption2,medal,1
gold-silver,463960-455649,gold,silver,clueOption3,precious,1
gold-silver,463960-455649,gold,silver,clueOption4,valuable,1
gold-silver,463960-455649,gold,silver,clueOption5,winners,1
gold-silver,464103-465376,gold,silver,clueOption1,metals,2
gold-silver,464103-465376,gold,silver,clueOption2,precious,1
gold-silver,464103-465376,gold,silver,clueOption3,valuable,1
gold-silver,464103-465376,gold,silver,clueOption4,materials,1
gold-silver,464255-486078,gold,silver,clueOption1,metal,2
gold-silver,464255-486078,gold,silver,clueOption2,jewelry,1
gold-silver,464255-486078,gold,silver,clueOption3,shiny,2
gold-silver,464313-456825,gold,silver,clueOption1,metal,2
gold-silver,464313-456825,gold,silver,clueOption2,currency,1
gold-silver,464313-456825,gold,silver,clueOption3,specie,2
gold-silver,464439-476054,gold,silver,clueOption1,metals,2
gold-silver,464439-476054,gold,silver,clueOption2,elements,1
gold-silver,464439-476054,gold,silver,clueOption3,rich,1
gold-silver,465668-490018,gold,silver,clueOption1,metals,2
gold-silver,465668-490018,gold,silver,clueOption2,valuable,1
gold-silver,465668-490018,gold,silver,clueOption3,tradeable,2
gold-silver,466145-475071,gold,silver,clueOption1,metals,2
gold-silver,466145-475071,gold,silver,clueOption2,coins,1
gold-silver,466145-475071,gold,silver,clueOption3,jewelry,1
gold-silver,466195-455551,gold,silver,clueOption1,metals,2
gold-silver,466195-455551,gold,silver,clueOption2,shiny,2
gold-silver,466195-455551,gold,silver,clueOption3,colored,1
gold-silver,466351-465700,gold,silver,clueOption1,rich,1
gold-silver,466351-465700,gold,silver,clueOption2,bling,1
gold-silver,466351-465700,gold,silver,clueOption3,valuables,2
gold-silver,472844-473444,gold,silver,clueOption1,metal,2
gold-silver,472844-473444,gold,silver,clueOption2,necklace,1
gold-silver,472844-473444,gold,silver,clueOption3,bronze,2
gold-silver,472848-466189,gold,silver,clueOption1,metals,2
gold-silver,472848-466189,gold,silver,clueOption2,precious,1
gold-silver,472848-466189,gold,silver,clueOption3,beautiful,1
gold-silver,473115-463794,gold,silver,clueOption1,expensive,1
gold-silver,473115-463794,gold,silver,clueOption2,medals,1
gold-silver,473115-463794,gold,silver,clueOption3,olympics,2
gold-silver,473115-463794,gold,silver,clueOption4,jewelry,1
gold-silver,473115-463794,gold,silver,clueOption5,diamonds,1
gold-silver,473115-463794,gold,silver,clueOption6,mines,1
gold-silver,473115-463794,gold,silver,clueOption7,precious,1
gold-silver,473115-463794,gold,silver,clueOption8,rings,2
gold-silver,473130-490559,gold,silver,clueOption1,money,1
gold-silver,473130-490559,gold,silver,clueOption2,shining,2
gold-silver,473130-490559,gold,silver,clueOption3,medal,1
gold-silver,473130-490559,gold,silver,clueOption4,treasure,1
gold-silver,473184-487224,gold,silver,clueOption1,metals,2
gold-silver,473184-487224,gold,silver,clueOption2,valuable,1
gold-silver,473184-487224,gold,silver,clueOption3,expensive,1
gold-silver,473468-490173,gold,silver,clueOption1,metals,2
gold-silver,473468-490173,gold,silver,clueOption2,medals,1
gold-silver,473468-490173,gold,silver,clueOption3,jewelry,1
gold-silver,473645-477476,gold,silver,clueOption1,precious,1
gold-silver,473645-477476,gold,silver,clueOption2,valuable,1
gold-silver,473645-477476,gold,silver,clueOption3,worthy,1
gold-silver,473706-458155,gold,silver,clueOption1,jewelry,1
gold-silver,473706-458155,gold,silver,clueOption2,shiny,2
gold-silver,473706-458155,gold,silver,clueOption3,bright,1
gold-silver,473736-473763,gold,silver,clueOption1,rich,1
gold-silver,473736-473763,gold,silver,clueOption2,valuable,1
gold-silver,473736-473763,gold,silver,clueOption3,coin,1
gold-silver,473736-473763,gold,silver,clueOption4,money,1
gold-silver,473736-473763,gold,silver,clueOption5,jewelry,1
gold-silver,473749-473360,gold,silver,clueOption1,elements,1
gold-silver,473749-473360,gold,silver,clueOption2,valuable,1
gold-silver,473749-473360,gold,silver,clueOption3,colors,1
gold-silver,474297-455411,gold,silver,clueOption1,necklace,1
gold-silver,474297-455411,gold,silver,clueOption2,jewels,1
gold-silver,474297-455411,gold,silver,clueOption3,wealth,1
gold-silver,474298-475599,gold,silver,clueOption1,ores,1
gold-silver,474298-475599,gold,silver,clueOption2,underground,1
gold-silver,474298-475599,gold,silver,clueOption3,shiny,2
gold-silver,474298-475599,gold,silver,clueOption4,jewelry,1
gold-silver,475267-490546,gold,silver,clueOption1,metal,2
gold-silver,475267-490546,gold,silver,clueOption2,specie,2
gold-silver,475267-490546,gold,silver,clueOption3,coins,1
gold-silver,475267-490546,gold,silver,clueOption4,valuable,1
gold-silver,475561-473741,gold,silver,clueOption1,elements,1
gold-silver,475561-473741,gold,silver,clueOption2,valuable,1
gold-silver,475561-473741,gold,silver,clueOption3,precious,1
gold-silver,475635-488152,gold,silver,clueOption1,expensive,1
gold-silver,475635-488152,gold,silver,clueOption2,jewelry,1
gold-silver,475635-488152,gold,silver,clueOption3,metals,2
gold-silver,475843-472942,gold,silver,clueOption1,jewelry,1
gold-silver,475843-472942,gold,silver,clueOption2,pretty,1
gold-silver,475843-472942,gold,silver,clueOption3,colors,1
gold-silver,475881-473301,gold,silver,clueOption1,metals,2
gold-silver,475881-473301,gold,silver,clueOption2,periodic,2
gold-silver,475881-473301,gold,silver,clueOption3,rich,1
gold-silver,485894-457849,gold,silver,clueOption1,medal,1
gold-silver,485894-457849,gold,silver,clueOption2,bronze,2
gold-silver,485894-457849,gold,silver,clueOption3,shiny,2
gold-silver,486041-457632,gold,silver,clueOption1,christmas,2
gold-silver,486041-457632,gold,silver,clueOption2,colors,1
gold-silver,486041-457632,gold,silver,clueOption3,jewelry,1
gold-silver,486041-457632,gold,silver,clueOption4,expensive,1
gold-silver,486041-457632,gold,silver,clueOption5,metals,2
gold-silver,486051-473300,gold,silver,clueOption1,metal,2
gold-silver,486051-473300,gold,silver,clueOption2,coin,1
gold-silver,486051-473300,gold,silver,clueOption3,currency,1
gold-silver,486051-473300,gold,silver,clueOption4,miner,1
gold-silver,486052-490835,gold,silver,clueOption1,shine,2
gold-silver,486052-490835,gold,silver,clueOption2,sparkle,1
gold-silver,486052-490835,gold,silver,clueOption3,color,1
gold-silver,486112-490466,gold,silver,clueOption1,money,1
gold-silver,486112-490466,gold,silver,clueOption2,precious,1
gold-silver,486112-490466,gold,silver,clueOption3,wealthy,1
gold-silver,486514-466626,gold,silver,clueOption1,element,2
gold-silver,486514-466626,gold,silver,clueOption2,rich,1
gold-silver,486514-466626,gold,silver,clueOption3,ingot,2
gold-silver,487223-477222,gold,silver,clueOption1,mineral,1
gold-silver,487223-477222,gold,silver,clueOption2,ores,1
gold-silver,487223-477222,gold,silver,clueOption3,mining,1
gold-silver,487409-487333,gold,silver,clueOption1,medal,1
gold-silver,487409-487333,gold,silver,clueOption2,award,1
gold-silver,487409-487333,gold,silver,clueOption3,olympics,2
gold-silver,487468-490008,gold,silver,clueOption1,jewelry,1
gold-silver,487468-490008,gold,silver,clueOption2,expensive,1
gold-silver,487468-490008,gold,silver,clueOption3,rings,2
gold-silver,488171-466122,gold,silver,clueOption1,elements,1
gold-silver,488171-466122,gold,silver,clueOption2,jewelry,1
gold-silver,488171-466122,gold,silver,clueOption3,colors,1
gold-silver,490556-458799,gold,silver,clueOption1,metals,2
gold-silver,490556-458799,gold,silver,clueOption2,material,1
gold-silver,490556-458799,gold,silver,clueOption3,shiny,2
gold-silver,490556-458799,gold,silver,clueOption4,jewelry,1
gold-silver,490576-485731,gold,silver,clueOption1,metal,2
gold-silver,490576-485731,gold,silver,clueOption2,jewelry,1
gold-silver,490576-485731,gold,silver,clueOption3,priceless,1
gold-silver,490576-485731,gold,silver,clueOption4,chemistry,2
gold-silver,490603-458355,gold,silver,clueOption1,metal,2
gold-silver,490603-458355,gold,silver,clueOption2,jewelry,1
gold-silver,490603-458355,gold,silver,clueOption3,elements,1
gold-silver,490603-458355,gold,silver,clueOption4,riches,1
gold-silver,490624-466707,gold,silver,clueOption1,colors,1
gold-silver,490624-466707,gold,silver,clueOption2,sparkly,1
gold-silver,490624-466707,gold,silver,clueOption3,wedding,1
gold-silver,490624-466707,gold,silver,clueOption4,royals,1
gold-silver,491095-486542,gold,silver,clueOption1,metal,2
gold-silver,491095-486542,gold,silver,clueOption2,precious,1
gold-silver,491095-486542,gold,silver,clueOption3,transition,2
gums-teeth,455383-451866,gums,teeth,clueOption1,dental,1
gums-teeth,455383-451866,gums,teeth,clueOption2,oral,1
gums-teeth,455383-451866,gums,teeth,clueOption3,hygiene,1
gums-teeth,455606-490832,gums,teeth,clueOption1,mouth,1
gums-teeth,455606-490832,gums,teeth,clueOption2,oral,1
gums-teeth,455606-490832,gums,teeth,clueOption3,chewing,1
gums-teeth,455664-456812,gums,teeth,clueOption1,dentist,1
gums-teeth,455664-456812,gums,teeth,clueOption2,chair,2
gums-teeth,455664-456812,gums,teeth,clueOption3,white,2
gums-teeth,457037-457239,gums,teeth,clueOption1,dental,1
gums-teeth,457037-457239,gums,teeth,clueOption2,floss,1
gums-teeth,457037-457239,gums,teeth,clueOption3,mouth,1
gums-teeth,457425-475416,gums,teeth,clueOption1,mouth,1
gums-teeth,457425-475416,gums,teeth,clueOption2,dentist,1
gums-teeth,457425-475416,gums,teeth,clueOption3,chew,1
gums-teeth,457520-487881,gums,teeth,clueOption1,dentist,1
gums-teeth,457520-487881,gums,teeth,clueOption2,oral,1
gums-teeth,457520-487881,gums,teeth,clueOption3,body,2
gums-teeth,457564-463955,gums,teeth,clueOption1,dentist,1
gums-teeth,457564-463955,gums,teeth,clueOption2,orthodontists,1
gums-teeth,457564-463955,gums,teeth,clueOption3,floss,1
gums-teeth,458120-464965,gums,teeth,clueOption1,brush,2
gums-teeth,458120-464965,gums,teeth,clueOption2,toothpaste,1
gums-teeth,458120-464965,gums,teeth,clueOption3,dentist,1
gums-teeth,458387-458129,gums,teeth,clueOption1,mouth,1
gums-teeth,458387-458129,gums,teeth,clueOption2,brush,2
gums-teeth,458387-458129,gums,teeth,clueOption3,cavity,1
gums-teeth,463818-486590,gums,teeth,clueOption1,mouth,1
gums-teeth,463818-486590,gums,teeth,clueOption2,cavity,1
gums-teeth,463818-486590,gums,teeth,clueOption3,dentist,1
gums-teeth,463852-487338,gums,teeth,clueOption1,mouth,1
gums-teeth,463852-487338,gums,teeth,clueOption2,dentist,1
gums-teeth,463852-487338,gums,teeth,clueOption3,face,2
gums-teeth,463890-465862,gums,teeth,clueOption1,chew,1
gums-teeth,463890-465862,gums,teeth,clueOption2,mouth,1
gums-teeth,463890-465862,gums,teeth,clueOption3,mastication,2
gums-teeth,463946-472824,gums,teeth,clueOption1,mouth,1
gums-teeth,463946-472824,gums,teeth,clueOption2,dentist,1
gums-teeth,463946-472824,gums,teeth,clueOption3,floss,1
gums-teeth,463960-455649,gums,teeth,clueOption1,mouth,1
gums-teeth,463960-455649,gums,teeth,clueOption2,oral,1
gums-teeth,463960-455649,gums,teeth,clueOption3,dental,1
gums-teeth,463960-455649,gums,teeth,clueOption4,dentist,1
gums-teeth,463960-455649,gums,teeth,clueOption5,toothbrush,1
gums-teeth,463960-455649,gums,teeth,clueOption6,floss,1
gums-teeth,464103-465376,gums,teeth,clueOption1,brush,2
gums-teeth,464103-465376,gums,teeth,clueOption2,dental,1
gums-teeth,464103-465376,gums,teeth,clueOption3,mouth,1
gums-teeth,464103-465376,gums,teeth,clueOption4,cleaning,2
gums-teeth,464255-486078,gums,teeth,clueOption1,mouth,1
gums-teeth,464255-486078,gums,teeth,clueOption2,dentist,1
gums-teeth,464255-486078,gums,teeth,clueOption3,toothbrush,1
gums-teeth,464313-456825,gums,teeth,clueOption1,dentist,1
gums-teeth,464313-456825,gums,teeth,clueOption2,toothbrush,1
gums-teeth,464313-456825,gums,teeth,clueOption3,oral,1
gums-teeth,464439-476054,gums,teeth,clueOption1,mouth,1
gums-teeth,464439-476054,gums,teeth,clueOption2,dentist,1
gums-teeth,464439-476054,gums,teeth,clueOption3,cavity,1
gums-teeth,465668-490018,gums,teeth,clueOption1,mouth,1
gums-teeth,465668-490018,gums,teeth,clueOption2,oral,1
gums-teeth,465668-490018,gums,teeth,clueOption3,dentist,1
gums-teeth,466145-475071,gums,teeth,clueOption1,dental,1
gums-teeth,466145-475071,gums,teeth,clueOption2,mouth,1
gums-teeth,466145-475071,gums,teeth,clueOption3,eat,2
gums-teeth,466195-455551,gums,teeth,clueOption1,toothbrush,1
gums-teeth,466195-455551,gums,teeth,clueOption2,floss,1
gums-teeth,466195-455551,gums,teeth,clueOption3,dentist,1
gums-teeth,466195-455551,gums,teeth,clueOption4,bleeding,1
gums-teeth,466195-455551,gums,teeth,clueOption5,clean,2
gums-teeth,466351-465700,gums,teeth,clueOption1,mouth,1
gums-teeth,466351-465700,gums,teeth,clueOption2,dentist,1
gums-teeth,466351-465700,gums,teeth,clueOption3,mouthwash,2
gums-teeth,472844-473444,gums,teeth,clueOption1,mouth,1
gums-teeth,472844-473444,gums,teeth,clueOption2,tongue,1
gums-teeth,472844-473444,gums,teeth,clueOption3,brush,2
gums-teeth,472844-473444,gums,teeth,clueOption4,floss,1
gums-teeth,472848-466189,gums,teeth,clueOption1,mouth,1
gums-teeth,472848-466189,gums,teeth,clueOption2,dental,1
gums-teeth,472848-466189,gums,teeth,clueOption3,dentist,1
gums-teeth,473115-463794,gums,teeth,clueOption1,mouth,1
gums-teeth,473115-463794,gums,teeth,clueOption2,dentist,1
gums-teeth,473115-463794,gums,teeth,clueOption3,orthodontist,1
gums-teeth,473115-463794,gums,teeth,clueOption4,toothbrush,1
gums-teeth,473115-463794,gums,teeth,clueOption5,floss,1
gums-teeth,473115-463794,gums,teeth,clueOption6,wash,2
gums-teeth,473130-490559,gums,teeth,clueOption1,mouth,1
gums-teeth,473130-490559,gums,teeth,clueOption2,dentist,1
gums-teeth,473130-490559,gums,teeth,clueOption3,cleaning,2
gums-teeth,473130-490559,gums,teeth,clueOption4,brush,2
gums-teeth,473130-490559,gums,teeth,clueOption5,toothbrush,1
gums-teeth,473184-487224,gums,teeth,clueOption1,dentist,1
gums-teeth,473184-487224,gums,teeth,clueOption2,hygiene,1
gums-teeth,473184-487224,gums,teeth,clueOption3,flossing,1
gums-teeth,473468-490173,gums,teeth,clueOption1,mouth,1
gums-teeth,473468-490173,gums,teeth,clueOption2,oral,1
gums-teeth,473468-490173,gums,teeth,clueOption3,dentist,1
gums-teeth,473706-458155,gums,teeth,clueOption1,toothpaste,1
gums-teeth,473706-458155,gums,teeth,clueOption2,mouthwash,2
gums-teeth,473706-458155,gums,teeth,clueOption3,floss,1
gums-teeth,473736-473763,gums,teeth,clueOption1,mouth,1
gums-teeth,473736-473763,gums,teeth,clueOption2,dentist,1
gums-teeth,473736-473763,gums,teeth,clueOption3,floss,1
gums-teeth,473749-473360,gums,teeth,clueOption1,mouth,1
gums-teeth,473749-473360,gums,teeth,clueOption2,dentist,1
gums-teeth,473749-473360,gums,teeth,clueOption3,face,2
gums-teeth,474297-455411,gums,teeth,clueOption1,dentist,1
gums-teeth,474297-455411,gums,teeth,clueOption2,chew,1
gums-teeth,474297-455411,gums,teeth,clueOption3,yum,1
gums-teeth,474298-475599,gums,teeth,clueOption1,mouth,1
gums-teeth,474298-475599,gums,teeth,clueOption2,gingivitis,2
gums-teeth,474298-475599,gums,teeth,clueOption3,chomp,2
gums-teeth,475267-490546,gums,teeth,clueOption1,orthodontist,1
gums-teeth,475267-490546,gums,teeth,clueOption2,dentist,1
gums-teeth,475267-490546,gums,teeth,clueOption3,hygiene,1
gums-teeth,475561-473741,gums,teeth,clueOption1,mouth,1
gums-teeth,475561-473741,gums,teeth,clueOption2,dental,1
gums-teeth,475561-473741,gums,teeth,clueOption3,oral,1
gums-teeth,475635-488152,gums,teeth,clueOption1,dentist,1
gums-teeth,475635-488152,gums,teeth,clueOption2,toothpaste,1
gums-teeth,475635-488152,gums,teeth,clueOption3,brushing,2
gums-teeth,475843-472942,gums,teeth,clueOption1,gingivitis,2
gums-teeth,475843-472942,gums,teeth,clueOption2,dentist,1
gums-teeth,475843-472942,gums,teeth,clueOption3,brush,2
gums-teeth,475881-473301,gums,teeth,clueOption1,dentist,1
gums-teeth,475881-473301,gums,teeth,clueOption2,doctor,1
gums-teeth,475881-473301,gums,teeth,clueOption3,tilt-back,2
gums-teeth,485894-457849,gums,teeth,clueOption1,mouth,1
gums-teeth,485894-457849,gums,teeth,clueOption2,decay,2
gums-teeth,485894-457849,gums,teeth,clueOption3,dentist,1
gums-teeth,486041-457632,gums,teeth,clueOption1,mouth,1
gums-teeth,486041-457632,gums,teeth,clueOption2,chew,1
gums-teeth,486041-457632,gums,teeth,clueOption3,dentist,1
gums-teeth,486041-457632,gums,teeth,clueOption4,brush,2
gums-teeth,486041-457632,gums,teeth,clueOption5,floss,1
gums-teeth,486051-473300,gums,teeth,clueOption1,dentist,1
gums-teeth,486051-473300,gums,teeth,clueOption2,mouth,1
gums-teeth,486051-473300,gums,teeth,clueOption3,oral,1
gums-teeth,486052-490835,gums,teeth,clueOption1,mouth,1
gums-teeth,486052-490835,gums,teeth,clueOption2,brush,2
gums-teeth,486052-490835,gums,teeth,clueOption3,floss,1
