gameID,clueFinal,Acc,Level,wordpair_id,target1,target2,words_in_patch,patchsize
491095-486542,cloud,1,Hard,giant-subtle,giant,subtle,"big,gentle,tall,BFG,huge,opposite,opposites,stalk,severity,not,extremes,nimble,elusive,slight,lowkey,beanstalk,Hagrid,understated,presence,unexpected,hint,sizes,lies,large,obvious,green beans,impossible,antonyms,goliath",29
455383-451866,oral,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
455606-490832,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
455664-456812,dentist,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
457037-457239,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
457425-475416,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
457520-487881,dentist,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
457564-463955,floss,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
458120-464965,dentist,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
458387-458129,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
463818-486590,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
463852-487338,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
463890-465862,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
463946-472824,dentist,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
463960-455649,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
464103-465376,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
464255-486078,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
464313-456825,toothbrush,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
464439-476054,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
465668-490018,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
466145-475071,dental,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
466195-455551,oral,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
466351-465700,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
472844-473444,floss,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
472848-466189,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
473115-463794,dentist,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
473130-490559,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
473184-487224,dental,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
473468-490173,inside your mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
473706-458155,floss,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
473736-473763,toothbrush,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
473749-473360,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
474297-455411,dentist,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
474298-475599,gingivitis,0,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
475267-490546,dentist,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
475561-473741,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
475635-488152,dentist,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
475843-472942,gingivitis,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
475881-473301,dentist,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
485894-457849,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
486041-457632,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
486051-473300,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
486052-490835,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
486112-490466,chew,0,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
486514-466626,dentures,0,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
487223-477222,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
487409-487333,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
487468-490008,dentist,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
488171-466122,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
490556-458799,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
490576-485731,chew,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
490603-458355,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
490624-466707,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
491095-486542,mouth,1,Easy,gums-teeth,gums,teeth,"dental,mouth,dentist,brush,chew,toothbrush,toothpaste,orthodontist,gingivitis,chewing",10
455383-451866,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
455606-490832,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
455664-456812,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
457037-457239,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
457425-475416,mood,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
457520-487881,feeling,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
457564-463955,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
458120-464965,emotion,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
458387-458129,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
463818-486590,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
463852-487338,emotion,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
463890-465862,emotion,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
463946-472824,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
463960-455649,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
464103-465376,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
464255-486078,bipolar,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
464313-456825,feelings,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
464439-476054,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
465668-490018,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
466145-475071,moods,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
466195-455551,mood,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
472844-473444,mood,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
473115-463794,emotion,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
473468-490173,emotion,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
473706-458155,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
473736-473763,emotion,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
473749-473360,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
474298-475599,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
475267-490546,emotion,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
475635-488152,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
475843-472942,emotional,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
485894-457849,emotion,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
486041-457632,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
486051-473300,moods,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
486052-490835,emotion,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
486112-490466,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
486514-466626,emotion,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
487409-487333,feelings,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
487468-490008,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
488171-466122,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
490556-458799,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
490576-485731,emotion,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
490603-458355,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
490624-466707,emotions,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
491095-486542,emotion,1,Easy,happy-sad,happy,sad,"emotions,Kacey Musgraves,mood,feeling,emotion,opposites,happiness,opposite,antonyms,feelings",10
455383-451866,Jesus,1,Medium,holy-kind,holy,kind,"Jesus,saint,angel,religious,preach,god,good,religion,moral,priest,pope,righteous,bible,virtues,miracle,church,qualities,nice,Christian,Christianity,hospitality",21
455606-490832,saint,0,Medium,holy-kind,holy,kind,"Jesus,saint,angel,religious,preach,god,good,religion,moral,priest,pope,righteous,bible,virtues,miracle,church,qualities,nice,Christian,Christianity,hospitality",21
455664-456812,Jesus,1,Medium,holy-kind,holy,kind,"Jesus,saint,angel,religious,preach,god,good,religion,moral,priest,pope,righteous,bible,virtues,miracle,church,qualities,nice,Christian,Christianity,hospitality",21
457037-457239,saint,1,Medium,holy-kind,holy,kind,"Jesus,saint,angel,religious,preach,god,good,religion,moral,priest,pope,righteous,bible,virtues,miracle,church,qualities,nice,Christian,Christianity,hospitality",21
457425-475416,angel,1,Medium,holy-kind,holy,kind,"Jesus,saint,angel,religious,preach,god,good,religion,moral,priest,pope,righteous,bible,virtues,miracle,church,qualities,nice,Christian,Christianity,hospitality",21
457520-487881,religious,0,Medium,holy-kind,holy,kind,"Jesus,saint,angel,religious,preach,god,good,religion,moral,priest,pope,righteous,bible,virtues,miracle,church,qualities,nice,Christian,Christianity,hospitality",21
457564-463955,church,1,Medium,holy-kind,holy,kind,"Jesus,saint,angel,religious,preach,god,good,religion,moral,priest,pope,righteous,bible,virtues,miracle,church,qualities,nice,Christian,Christianity,hospitality",21
458120-464965,Jesus,0,Medium,holy-kind,holy,kind,"Jesus,saint,angel,religious,preach,god,good,religion,moral,priest,pope,righteous,bible,virtues,miracle,church,qualities,nice,Christian,Christianity,hospitality",21
458387-458129,nice,0,Medium,holy-kind,holy,kind,"Jesus,saint,angel,religious,preach,god,good,religion,moral,priest,pope,righteous,bible,virtues,miracle,church,qualities,nice,Christian,Christianity,hospitality",21
